,distance_travelled_center,speed_in_cm/s,distance_nose_leftdish,distance_nose_rightdish,is_left_cagehalf,is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish
54,6.870005006961526,6.870005006961526,853.3868055434099,295.5094754036811,0.0,1.0,0.0,0.0
55,6.833163801442079,6.833163801442079,860.2871198533337,293.15492645814163,0.0,1.0,0.0,0.0
56,7.629218458119883,7.629218458119883,861.8730655236908,290.6961376815243,0.0,1.0,0.0,0.0
57,4.316506402195364,4.316506402195364,861.0167055325884,287.9938731679347,0.0,1.0,0.0,0.0
58,3.0176530500248546,3.0176530500248546,,,0.0,1.0,0.0,0.0
59,1.0890000220789733,1.0890000220789733,,,0.0,1.0,0.0,0.0
60,3.476966196414883,3.476966196414883,,,0.0,1.0,0.0,0.0
61,0.2260463303979632,0.2260463303979632,,,0.0,1.0,0.0,0.0
62,1.7498877891435054,1.7498877891435054,,,0.0,1.0,0.0,0.0
63,0.9859015306040267,0.9859015306040267,876.8470306094754,294.5502115958132,0.0,1.0,0.0,0.0
64,3.3232793684393815,3.3232793684393815,879.8456546097856,298.45731128432726,0.0,1.0,0.0,0.0
65,3.272546179679037,3.272546179679037,881.7486307250495,302.0812740044885,0.0,1.0,0.0,0.0
66,5.176686606953939,5.176686606953939,883.3528526241237,306.02839359671094,0.0,1.0,0.0,0.0
67,6.3247499638632245,6.3247499638632245,889.9839619597407,313.4159480559173,0.0,1.0,0.0,0.0
68,7.9500008745728685,7.9500008745728685,902.698387167543,325.0052465047005,0.0,1.0,0.0,0.0
69,2.38769300808613,2.38769300808613,912.4513499775434,332.0171928257047,0.0,1.0,0.0,0.0
70,5.136044487176421,5.136044487176421,918.6368095708486,336.4245718182665,0.0,1.0,0.0,0.0
71,0.9968149524260714,0.9968149524260714,928.9001737388352,342.6818424546595,0.0,1.0,0.0,0.0
72,1.0414039276491036,1.0414039276491036,937.075622868241,349.5584145472371,0.0,1.0,0.0,0.0
73,5.303248355067375,5.303248355067375,944.940282230874,358.2535959563816,0.0,1.0,0.0,0.0
74,6.012967849125788,6.012967849125788,950.3779728728969,363.4303200156064,0.0,1.0,0.0,0.0
75,2.5500816446970993,2.5500816446970993,953.0353948959693,365.81878235812627,0.0,1.0,0.0,0.0
76,4.195658682729106,4.195658682729106,954.7904523671427,369.8997951839532,0.0,1.0,0.0,0.0
77,4.341357520239992,4.341357520239992,958.5535192151775,375.1726162373377,0.0,1.0,0.0,0.0
78,1.8482805679741445,1.8482805679741445,961.4390116816296,381.91789889539587,0.0,1.0,0.0,0.0
79,1.7860679326652742,1.7860679326652742,963.9381220048969,384.4342403671603,0.0,1.0,0.0,0.0
80,2.3921004403887087,2.3921004403887087,971.5082403471488,392.4285340053634,0.0,1.0,0.0,0.0
81,1.9199370538793117,1.9199370538793117,976.3827126615944,395.123842667306,0.0,1.0,0.0,0.0
82,2.1610360638387225,2.1610360638387225,976.3985314299011,394.4191433934759,0.0,1.0,0.0,0.0
83,3.7331779975036903,3.7331779975036903,974.2249221620713,388.3701442647553,0.0,1.0,0.0,0.0
84,2.8453308227287075,2.8453308227287075,973.8609575509258,384.56278839734824,0.0,1.0,0.0,0.0
85,1.1341419426383077,1.1341419426383077,975.2297320142943,384.9791011654072,0.0,1.0,0.0,0.0
86,2.7078152854721935,2.7078152854721935,977.848519689978,386.99037791405476,0.0,1.0,0.0,0.0
87,2.344866480149049,2.344866480149049,979.8297222474716,387.29998286684685,0.0,1.0,0.0,0.0
88,3.3540689612819525,3.3540689612819525,982.4743917030253,386.1823207368793,0.0,1.0,0.0,0.0
89,5.383387468087154,5.383387468087154,976.4955104892645,380.58247153141264,0.0,1.0,0.0,0.0
90,9.336921819851755,9.336921819851755,964.6544918265066,368.90581939656784,0.0,1.0,0.0,0.0
91,12.434603459719238,12.434603459719238,951.9941700406304,358.3357455118842,0.0,1.0,0.0,0.0
92,4.0977854398521165,4.0977854398521165,915.9083621962495,329.97944694463007,0.0,1.0,0.0,0.0
93,2.569354745351848,2.569354745351848,906.0930982945417,321.733046025632,0.0,1.0,0.0,0.0
94,1.2496249741563064,1.2496249741563064,893.6680836211789,312.66275005518355,0.0,1.0,0.0,0.0
95,2.0016062113332684,2.0016062113332684,870.4418696614966,294.74276903737643,0.0,1.0,0.0,0.0
96,1.8617916645524795,1.8617916645524795,850.1007436275806,274.0832407188397,0.0,1.0,0.0,0.0
97,2.760670948454974,2.760670948454974,831.1262885800372,257.15973013979794,0.0,1.0,0.0,0.0
98,2.6242215402785507,2.6242215402785507,815.4319583783994,240.58581649528244,0.0,1.0,0.0,0.0
99,4.038175151374335,4.038175151374335,801.0393625849316,219.71347723143123,0.0,1.0,0.0,0.0
100,2.3376012159553055,2.3376012159553055,791.1516937077766,206.38977529484018,0.0,1.0,0.0,0.0
101,6.795457212232899,6.795457212232899,786.0788773069866,197.33339106486181,0.0,1.0,0.0,0.0
102,,,779.0123214893607,190.11821099506065,0.0,1.0,0.0,0.0
103,,,775.166909703096,183.28062883472631,,,0.0,0.0
104,7.08020757412127,7.08020757412127,770.2584852923626,180.7196502739806,0.0,1.0,0.0,0.0
105,,,765.5342925020099,177.38771348508095,0.0,1.0,0.0,0.0
106,,,761.3081736819885,175.89431366065884,,,0.0,0.0
107,8.60505210195037,8.60505210195037,758.0374307715064,169.94593455389045,0.0,1.0,0.0,0.0
108,4.401009029205182,4.401009029205182,756.4285498442854,164.15509274300112,0.0,1.0,0.0,0.0
109,12.749471874933297,12.749471874933297,747.8272063277923,162.25453242982792,0.0,1.0,0.0,0.0
110,15.108552251715166,15.108552251715166,739.9999924381137,162.2773272626798,0.0,1.0,0.0,0.0
111,6.982289326953392,6.982289326953392,735.1773584056726,161.13839441862555,0.0,1.0,0.0,0.0
112,8.198076557171094,8.198076557171094,728.571887110988,156.87244995293904,0.0,1.0,0.0,0.0
113,16.86392851376049,16.86392851376049,721.5047880296164,150.5989741781566,0.0,1.0,0.0,0.0
114,12.600760415070898,12.600760415070898,715.4634490094604,145.2503840238191,0.0,1.0,0.0,0.0
115,13.963096343362103,13.963096343362103,706.8686705027789,144.10456388688658,0.0,1.0,0.0,0.0
116,12.739142669452038,12.739142669452038,699.0692011291284,144.79359674133593,0.0,1.0,0.0,0.0
117,8.41243026123316,8.41243026123316,693.5098930790672,147.56088841091236,0.0,1.0,0.0,0.0
118,9.106562363955126,9.106562363955126,687.5065397354784,150.76102006910702,0.0,1.0,0.0,0.0
119,8.60421247907385,8.60421247907385,678.4299461222633,157.58151364894533,0.0,1.0,0.0,0.0
120,10.674387334410477,10.674387334410477,673.4497973315484,158.88022587608492,0.0,1.0,0.0,0.0
121,12.024660377031815,12.024660377031815,673.4053885449057,153.4370026749361,0.0,1.0,0.0,0.0
122,13.381661189521992,13.381661189521992,675.8126720149479,144.47946224573187,0.0,1.0,0.0,0.0
123,8.935134082198134,8.935134082198134,680.7505721809716,134.38822131656798,0.0,1.0,0.0,0.0
124,6.053055095715871,6.053055095715871,691.3071271393743,119.48223617416124,0.0,1.0,0.0,0.0
125,3.3549659181582303,3.3549659181582303,700.2404239436073,108.63941792198209,0.0,1.0,0.0,0.0
126,8.956353070091096,8.956353070091096,709.9541189695351,96.74312725410114,0.0,1.0,0.0,0.0
127,10.18400003828706,10.18400003828706,724.0374980125496,80.9684939241694,0.0,1.0,0.0,0.0
128,5.224414078007369,5.224414078007369,730.4360929075191,71.83913244080726,0.0,1.0,0.0,0.0
129,4.297180176873452,4.297180176873452,733.386063488769,66.967002808479,0.0,1.0,0.0,0.0
130,6.096921354342998,6.096921354342998,,,0.0,1.0,0.0,0.0
131,8.46879791972548,8.46879791972548,,,0.0,1.0,0.0,0.0
132,5.849020817917059,5.849020817917059,,,0.0,1.0,0.0,0.0
133,4.973249828428164,4.973249828428164,,,0.0,1.0,0.0,0.0
