,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
46,,,0.0,0.1,192.0549619849079,903.9270287991409,,,0.0,0.0,1.5
47,,,0.0,0.1,198.68288220637095,906.2957770958997,,,0.0,0.0,1.5
48,,,0.0,0.1,209.50596254056325,910.5429210825948,,,0.0,0.0,1.5
49,,,0.0,0.1,221.96898131930453,915.7169345097979,,,0.0,0.0,1.5
50,,,0.0,0.1,231.53558093283627,918.5123843384018,,,0.0,0.0,1.5
51,,,0.0,0.1,242.8916370278508,921.2625998087814,,,0.0,0.0,1.5
52,,,0.0,0.1,252.39445275236153,920.7921401018667,,,0.0,0.0,1.5
53,,,0.0,0.1,259.11231612930555,917.0718215455263,,,0.0,0.0,1.5
54,,,0.0,0.1,266.2899048602773,915.7584373048439,,,0.0,0.0,1.5
55,,,0.0,0.1,276.1904727364913,915.464552662148,,,0.0,0.0,1.5
56,,,0.0,0.1,285.0110899284486,914.4035606203157,,,0.0,0.0,1.5
57,,,0.0,0.1,293.2119449832097,912.4800660326254,,,0.0,0.0,1.5
58,,,0.0,0.1,300.15099228406115,911.3574996007114,,,0.0,0.0,1.5
59,,,0.0,0.1,306.7086405626239,914.6859596444514,,,0.0,0.0,1.5
60,,,0.0,0.1,311.2578314354949,917.325525510571,,,0.0,0.0,1.5
61,,,0.0,0.1,314.2877737490404,917.9855797285088,,,0.0,0.0,1.5
62,,,0.0,0.1,315.60230800173304,920.0230046663373,,,0.0,0.0,1.5
63,,,0.0,0.1,311.17476114012794,921.2962268473023,,,0.0,0.0,1.5
64,0.06564779695094236,0.06564779695094236,1.0,0.1,307.4941579766602,917.1475694935393,1.0,0.0,0.0,0.0,1.5
65,0.15688493346981083,0.15688493346981083,0.0,0.1,302.85227823881394,914.7977263514481,1.0,0.0,0.0,0.0,1.5
