time,leftsniffing,other,rightsniffing
394.93,0,1,0
394.97,0,1,0
395.0,0,1,0
395.03,0,1,0
395.07,0,1,0
395.1,0,1,0
395.13,0,1,0
395.17,0,1,0
395.2,0,1,0
395.23,0,1,0
395.27,0,1,0
395.3,0,1,0
395.33,0,1,0
395.37,0,1,0
395.4,0,1,0
395.43,0,1,0
395.47,0,1,0
395.5,0,1,0
395.53,0,1,0
395.57,0,1,0
395.6,0,1,0
395.63,0,1,0
395.67,0,1,0
395.7,0,1,0
395.73,0,1,0
395.77,0,1,0
395.8,0,1,0
395.83,0,1,0
395.87,0,1,0
395.9,0,1,0
395.93,0,1,0
395.97,0,1,0
396.0,0,1,0
396.03,0,1,0
396.07,0,1,0
396.1,0,1,0
396.13,0,1,0
396.17,0,1,0
396.2,0,1,0
396.23,0,1,0
396.27,0,1,0
396.3,0,1,0
396.33,0,1,0
396.37,0,1,0
396.4,0,1,0
396.43,0,1,0
396.47,0,1,0
396.5,0,1,0
396.53,0,1,0
396.57,0,1,0
396.6,0,1,0
396.63,0,1,0
396.67,0,1,0
396.7,0,1,0
396.73,0,1,0
396.77,0,1,0
396.8,0,1,0
396.83,0,1,0
396.87,0,1,0
396.9,0,1,0
396.93,0,1,0
396.97,0,1,0
397.0,0,1,0
397.03,0,1,0
397.07,0,1,0
397.1,0,1,0
397.13,0,1,0
397.17,0,1,0
397.2,0,1,0
397.23,0,1,0
397.27,0,1,0
397.3,0,1,0
397.33,0,1,0
397.37,0,1,0
397.4,0,1,0
397.43,0,1,0
397.47,0,1,0
397.5,0,1,0
397.53,0,1,0
397.57,0,1,0
397.6,0,1,0
397.63,0,1,0
397.67,0,1,0
397.7,0,1,0
397.73,0,1,0
397.77,0,1,0
397.8,0,1,0
397.83,0,1,0
397.87,0,1,0
397.9,0,1,0
397.93,0,1,0
397.97,0,1,0
398.0,0,1,0
398.03,0,1,0
398.07,0,1,0
398.1,0,1,0
398.13,0,1,0
398.17,0,1,0
398.2,0,1,0
398.23,0,1,0
398.27,0,1,0
398.3,0,1,0
398.33,0,1,0
398.37,0,1,0
398.4,0,1,0
398.43,0,1,0
398.47,0,1,0
398.5,0,1,0
398.53,0,1,0
398.57,0,1,0
398.6,0,1,0
398.63,0,1,0
398.67,0,1,0
398.7,0,1,0
398.73,0,1,0
398.77,0,1,0
398.8,0,1,0
398.83,0,1,0
398.87,0,1,0
398.9,0,1,0
398.93,0,1,0
398.97,0,1,0
399.0,0,1,0
399.03,0,1,0
399.07,0,1,0
399.1,0,1,0
399.13,0,1,0
399.17,0,1,0
399.2,0,1,0
399.23,0,1,0
399.27,0,1,0
399.3,0,1,0
399.33,0,1,0
399.37,0,1,0
399.4,0,1,0
399.43,0,1,0
399.47,0,1,0
399.5,0,1,0
399.53,0,1,0
399.57,0,1,0
399.6,0,1,0
399.63,0,1,0
399.67,0,1,0
399.7,0,1,0
399.73,0,1,0
399.77,0,1,0
399.8,0,1,0
399.83,0,1,0
399.87,0,1,0
399.9,0,1,0
399.93,0,1,0
399.97,0,1,0
400.0,0,1,0
400.03,0,1,0
400.07,0,1,0
400.1,0,1,0
400.13,0,1,0
400.17,0,1,0
400.2,0,1,0
400.23,0,1,0
400.27,0,1,0
400.3,0,1,0
400.33,0,1,0
400.37,0,1,0
400.4,0,1,0
400.43,0,1,0
400.47,0,1,0
400.5,0,1,0
400.53,0,1,0
400.57,0,1,0
400.6,0,1,0
400.63,0,1,0
400.67,0,1,0
400.7,0,1,0
400.73,0,1,0
400.77,0,1,0
400.8,0,1,0
400.83,0,1,0
400.87,0,1,0
400.9,0,1,0
400.93,0,1,0
400.97,0,1,0
401.0,0,1,0
401.03,0,1,0
401.07,0,1,0
401.1,0,1,0
401.13,0,1,0
401.17,0,1,0
401.2,0,1,0
401.23,0,1,0
401.27,0,1,0
401.3,0,1,0
401.33,0,1,0
401.37,0,1,0
401.4,0,1,0
401.43,0,1,0
401.47,0,1,0
401.5,0,1,0
401.53,0,1,0
401.57,0,1,0
401.6,0,1,0
401.63,0,1,0
401.67,0,1,0
401.7,0,1,0
401.73,0,1,0
401.77,0,1,0
401.8,0,1,0
401.83,0,1,0
401.87,0,1,0
401.9,0,1,0
401.93,0,1,0
401.97,0,1,0
402.0,0,1,0
402.03,0,1,0
402.07,0,1,0
402.1,0,1,0
402.13,0,1,0
402.17,0,1,0
402.2,0,1,0
402.23,0,1,0
402.27,0,1,0
402.3,0,1,0
402.33,0,1,0
402.37,0,1,0
402.4,0,1,0
402.43,0,1,0
402.47,0,1,0
402.5,0,1,0
402.53,0,1,0
402.57,0,1,0
402.6,0,1,0
402.63,0,1,0
402.67,0,1,0
402.7,0,1,0
402.73,0,1,0
402.77,0,1,0
402.8,0,1,0
402.83,0,1,0
402.87,0,1,0
402.9,0,1,0
402.93,0,1,0
402.97,0,1,0
403.0,0,1,0
403.03,0,1,0
403.07,0,1,0
403.1,0,1,0
403.13,0,1,0
403.17,0,1,0
403.2,0,1,0
403.23,0,1,0
403.27,0,1,0
403.3,0,1,0
403.33,0,1,0
403.37,0,1,0
403.4,0,1,0
403.43,0,1,0
403.47,0,1,0
403.5,0,1,0
403.53,0,1,0
403.57,0,1,0
403.6,0,1,0
403.63,0,1,0
403.67,0,1,0
403.7,0,1,0
403.73,0,1,0
403.77,0,1,0
403.8,1,0,0
403.83,1,0,0
403.87,1,0,0
403.9,1,0,0
403.93,1,0,0
403.97,1,0,0
404.0,1,0,0
404.03,1,0,0
404.07,1,0,0
404.1,1,0,0
404.13,1,0,0
404.17,1,0,0
404.2,1,0,0
404.23,1,0,0
404.27,1,0,0
404.3,1,0,0
404.33,1,0,0
404.37,1,0,0
404.4,1,0,0
404.43,1,0,0
404.47,1,0,0
404.5,1,0,0
404.53,1,0,0
404.57,1,0,0
404.6,1,0,0
404.63,1,0,0
404.67,1,0,0
404.7,1,0,0
404.73,1,0,0
404.77,1,0,0
404.8,0,1,0
404.83,0,1,0
404.87,0,1,0
404.9,0,1,0
404.93,0,1,0
404.97,0,1,0
405.0,0,1,0
405.03,0,1,0
405.07,0,1,0
405.1,0,1,0
405.13,0,1,0
405.17,0,1,0
405.2,0,1,0
405.23,0,1,0
405.27,0,1,0
405.3,0,1,0
405.33,0,1,0
405.37,0,1,0
405.4,0,1,0
405.43,0,1,0
405.47,0,1,0
405.5,0,1,0
405.53,0,1,0
405.57,0,1,0
405.6,0,1,0
405.63,0,1,0
405.67,0,1,0
405.7,0,1,0
405.73,0,1,0
405.77,0,1,0
405.8,0,1,0
405.83,0,1,0
405.87,0,1,0
405.9,0,1,0
405.93,0,1,0
405.97,0,1,0
406.0,0,1,0
406.03,0,1,0
406.07,0,1,0
406.1,0,1,0
406.13,0,1,0
406.17,0,1,0
406.2,0,1,0
406.23,0,1,0
406.27,0,1,0
406.3,0,1,0
406.33,0,1,0
406.37,0,1,0
406.4,0,1,0
406.43,0,1,0
406.47,0,1,0
406.5,0,1,0
406.53,0,1,0
406.57,0,1,0
406.6,0,1,0
406.63,0,1,0
406.67,0,1,0
406.7,0,1,0
406.73,0,1,0
406.77,0,1,0
406.8,0,1,0
406.83,0,1,0
406.87,0,1,0
406.9,0,1,0
406.93,0,1,0
406.97,0,1,0
407.0,0,1,0
407.03,0,1,0
407.07,0,1,0
407.1,0,1,0
407.13,0,1,0
407.17,0,1,0
407.2,0,1,0
407.23,0,1,0
407.27,0,1,0
407.3,0,1,0
407.33,0,1,0
407.37,0,1,0
407.4,0,1,0
407.43,0,1,0
407.47,0,1,0
407.5,0,1,0
407.53,0,1,0
407.57,0,1,0
407.6,0,1,0
407.63,0,1,0
407.67,0,1,0
407.7,0,1,0
407.73,0,1,0
407.77,0,1,0
407.8,0,1,0
407.83,0,1,0
407.87,0,1,0
407.9,0,0,1
407.93,0,0,1
407.97,0,0,1
408.0,0,0,1
408.03,0,0,1
408.07,0,0,1
408.1,0,0,1
408.13,0,0,1
408.17,0,0,1
408.2,0,0,1
408.23,0,0,1
408.27,0,0,1
408.3,0,0,1
408.33,0,0,1
408.37,0,0,1
408.4,0,0,1
408.43,0,0,1
408.47,0,0,1
408.5,0,0,1
408.53,0,0,1
408.57,0,0,1
408.6,0,0,1
408.63,0,0,1
408.67,0,0,1
408.7,0,0,1
408.73,0,0,1
408.77,0,0,1
408.8,0,0,1
408.83,0,0,1
408.87,0,0,1
408.9,0,0,1
408.93,0,0,1
408.97,0,0,1
409.0,0,0,1
409.03,0,0,1
409.07,0,0,1
409.1,0,0,1
409.13,0,0,1
409.17,0,0,1
409.2,0,0,1
409.23,0,0,1
409.27,0,0,1
409.3,0,0,1
409.33,0,0,1
409.37,0,0,1
409.4,0,0,1
409.43,0,0,1
409.47,0,0,1
409.5,0,0,1
409.53,0,0,1
409.57,0,0,1
409.6,0,0,1
409.63,0,0,1
409.67,0,0,1
409.7,0,0,1
409.73,0,0,1
409.77,0,0,1
409.8,0,0,1
409.83,0,0,1
409.87,0,0,1
409.9,0,0,1
409.93,0,0,1
409.97,0,0,1
410.0,0,0,1
410.03,0,0,1
410.07,0,0,1
410.1,0,0,1
410.13,0,0,1
410.17,0,0,1
410.2,0,0,1
410.23,0,0,1
410.27,0,0,1
410.3,0,0,1
410.33,0,0,1
410.37,0,0,1
410.4,0,0,1
410.43,0,0,1
410.47,0,0,1
410.5,0,0,1
410.53,0,0,1
410.57,0,0,1
410.6,0,0,1
410.63,0,0,1
410.67,0,0,1
410.7,0,0,1
410.73,0,0,1
410.77,0,0,1
410.8,0,0,1
410.83,0,0,1
410.87,0,0,1
410.9,0,0,1
410.93,0,0,1
410.97,0,0,1
411.0,0,0,1
411.03,0,0,1
411.07,0,0,1
411.1,0,0,1
411.13,0,0,1
411.17,0,0,1
411.2,0,1,0
411.23,0,1,0
411.27,0,1,0
411.3,0,1,0
411.33,0,1,0
411.37,0,1,0
411.4,0,1,0
411.43,0,1,0
411.47,0,1,0
411.5,0,1,0
411.53,0,1,0
411.57,0,1,0
411.6,0,1,0
411.63,0,1,0
411.67,0,1,0
411.7,0,1,0
411.73,0,1,0
411.77,0,1,0
411.8,0,1,0
411.83,0,1,0
411.87,0,1,0
411.9,0,1,0
411.93,0,1,0
411.97,0,1,0
412.0,0,1,0
412.03,0,1,0
412.07,0,1,0
412.1,0,1,0
412.13,0,1,0
412.17,0,1,0
412.2,0,1,0
412.23,0,1,0
412.27,0,1,0
412.3,0,1,0
412.33,0,1,0
412.37,0,1,0
412.4,0,1,0
412.43,0,1,0
412.47,0,1,0
412.5,0,1,0
412.53,0,1,0
412.57,0,1,0
412.6,0,1,0
412.63,0,1,0
412.67,0,1,0
412.7,0,1,0
412.73,0,1,0
412.77,0,1,0
412.8,0,1,0
412.83,0,1,0
412.87,0,1,0
412.9,0,1,0
412.93,0,1,0
412.97,0,1,0
413.0,0,1,0
413.03,0,1,0
413.07,0,1,0
413.1,0,1,0
413.13,0,1,0
413.17,0,1,0
413.2,0,1,0
413.23,0,1,0
413.27,0,1,0
413.3,0,1,0
413.33,0,1,0
413.37,0,1,0
413.4,0,1,0
413.43,0,1,0
413.47,0,1,0
413.5,0,1,0
413.53,0,1,0
413.57,0,1,0
413.6,0,1,0
413.63,0,1,0
413.67,0,1,0
413.7,0,1,0
413.73,0,1,0
413.77,0,1,0
413.8,0,1,0
413.83,0,1,0
413.87,0,1,0
413.9,0,1,0
413.93,0,1,0
413.97,0,1,0
414.0,0,1,0
414.03,0,1,0
414.07,0,1,0
414.1,0,1,0
414.13,0,1,0
414.17,0,1,0
414.2,0,1,0
414.23,0,1,0
414.27,0,1,0
414.3,0,1,0
414.33,0,1,0
414.37,0,1,0
414.4,0,1,0
414.43,0,1,0
414.47,0,1,0
414.5,0,1,0
414.53,0,1,0
414.57,0,1,0
414.6,0,1,0
414.63,0,1,0
414.67,0,1,0
414.7,0,1,0
414.73,0,1,0
414.77,0,1,0
414.8,0,1,0
414.83,0,1,0
414.87,0,1,0
414.9,0,1,0
414.93,0,1,0
414.97,0,1,0
415.0,0,1,0
415.03,0,1,0
415.07,0,1,0
415.1,0,1,0
415.13,0,1,0
415.17,0,1,0
415.2,0,1,0
415.23,0,1,0
415.27,0,1,0
415.3,0,1,0
415.33,0,1,0
415.37,0,1,0
415.4,0,1,0
415.43,0,1,0
415.47,0,1,0
415.5,0,1,0
415.53,0,1,0
415.57,0,1,0
415.6,0,1,0
415.63,0,1,0
415.67,0,1,0
415.7,0,1,0
415.73,0,1,0
415.77,0,1,0
415.8,0,1,0
415.83,0,1,0
415.87,0,1,0
415.9,0,1,0
415.93,0,1,0
415.97,0,1,0
416.0,0,1,0
416.03,0,1,0
416.07,0,1,0
416.1,0,1,0
416.13,0,1,0
416.17,0,1,0
416.2,0,1,0
416.23,0,1,0
416.27,0,1,0
416.3,0,1,0
416.33,0,1,0
416.37,0,1,0
416.4,0,1,0
416.43,0,1,0
416.47,0,1,0
416.5,0,1,0
416.53,0,1,0
416.57,0,1,0
416.6,0,1,0
416.63,0,1,0
416.67,0,1,0
416.7,0,1,0
416.73,0,1,0
416.77,0,1,0
416.8,0,1,0
416.83,0,1,0
416.87,0,1,0
416.9,0,1,0
416.93,0,1,0
416.97,0,1,0
417.0,0,1,0
417.03,0,1,0
417.07,0,1,0
417.1,0,1,0
417.13,0,1,0
417.17,0,1,0
417.2,0,1,0
417.23,0,1,0
417.27,0,1,0
417.3,0,1,0
417.33,0,1,0
417.37,0,1,0
417.4,0,1,0
417.43,0,1,0
417.47,0,1,0
417.5,0,1,0
417.53,0,1,0
417.57,0,1,0
417.6,0,1,0
417.63,0,1,0
417.67,0,1,0
417.7,0,1,0
417.73,0,1,0
417.77,0,1,0
417.8,0,1,0
417.83,0,1,0
417.87,0,1,0
417.9,0,1,0
417.93,0,1,0
417.97,0,1,0
418.0,0,1,0
418.03,0,1,0
418.07,0,1,0
418.1,0,1,0
418.13,0,1,0
418.17,0,1,0
418.2,0,1,0
418.23,0,1,0
418.27,0,1,0
418.3,0,1,0
418.33,0,1,0
418.37,0,1,0
418.4,0,1,0
418.43,0,1,0
418.47,0,1,0
418.5,0,1,0
418.53,0,1,0
418.57,0,1,0
418.6,0,1,0
418.63,0,1,0
418.67,0,1,0
418.7,0,1,0
418.73,0,1,0
418.77,0,1,0
418.8,0,1,0
418.83,0,1,0
418.87,0,1,0
418.9,0,1,0
418.93,0,1,0
418.97,0,1,0
419.0,0,1,0
419.03,0,1,0
419.07,0,1,0
419.1,0,1,0
419.13,0,1,0
419.17,0,1,0
419.2,0,1,0
419.23,0,1,0
419.27,0,1,0
419.3,0,1,0
419.33,0,1,0
419.37,0,1,0
419.4,0,1,0
419.43,0,1,0
419.47,0,1,0
419.5,0,1,0
419.53,0,1,0
419.57,0,1,0
419.6,0,1,0
419.63,0,1,0
419.67,0,1,0
419.7,0,1,0
419.73,0,1,0
419.77,0,1,0
419.8,1,0,0
419.83,1,0,0
419.87,1,0,0
419.9,1,0,0
419.93,1,0,0
419.97,1,0,0
420.0,1,0,0
420.03,1,0,0
420.07,1,0,0
420.1,1,0,0
420.13,1,0,0
420.17,1,0,0
420.2,1,0,0
420.23,1,0,0
420.27,1,0,0
420.3,1,0,0
420.33,1,0,0
420.37,1,0,0
420.4,1,0,0
420.43,1,0,0
420.47,1,0,0
420.5,1,0,0
420.53,1,0,0
420.57,1,0,0
420.6,1,0,0
420.63,1,0,0
420.67,1,0,0
420.7,1,0,0
420.73,1,0,0
420.77,1,0,0
420.8,1,0,0
420.83,1,0,0
420.87,1,0,0
420.9,1,0,0
420.93,1,0,0
420.97,1,0,0
421.0,1,0,0
421.03,1,0,0
421.07,1,0,0
421.1,1,0,0
421.13,1,0,0
421.17,1,0,0
421.2,1,0,0
421.23,1,0,0
421.27,1,0,0
421.3,1,0,0
421.33,1,0,0
421.37,1,0,0
421.4,1,0,0
421.43,1,0,0
421.47,1,0,0
421.5,1,0,0
421.53,1,0,0
421.57,1,0,0
421.6,1,0,0
421.63,1,0,0
421.67,1,0,0
421.7,1,0,0
421.73,1,0,0
421.77,1,0,0
421.8,1,0,0
421.83,1,0,0
421.87,1,0,0
421.9,1,0,0
421.93,1,0,0
421.97,1,0,0
422.0,1,0,0
422.03,1,0,0
422.07,1,0,0
422.1,1,0,0
422.13,1,0,0
422.17,1,0,0
422.2,1,0,0
422.23,1,0,0
422.27,1,0,0
422.3,1,0,0
422.33,1,0,0
422.37,1,0,0
422.4,1,0,0
422.43,1,0,0
422.47,1,0,0
422.5,1,0,0
422.53,1,0,0
422.57,1,0,0
422.6,1,0,0
422.63,1,0,0
422.67,1,0,0
422.7,1,0,0
422.73,1,0,0
422.77,1,0,0
422.8,1,0,0
422.83,1,0,0
422.87,1,0,0
422.9,1,0,0
422.93,1,0,0
422.97,1,0,0
423.0,1,0,0
423.03,1,0,0
423.07,1,0,0
423.1,1,0,0
423.13,1,0,0
423.17,1,0,0
423.2,1,0,0
423.23,1,0,0
423.27,1,0,0
423.3,1,0,0
423.33,1,0,0
423.37,1,0,0
423.4,1,0,0
423.43,1,0,0
423.47,1,0,0
423.5,1,0,0
423.53,1,0,0
423.57,1,0,0
423.6,0,1,0
423.63,0,1,0
423.67,0,1,0
423.7,0,1,0
423.73,0,1,0
423.77,0,1,0
423.8,0,1,0
423.83,0,1,0
423.87,0,1,0
423.9,0,1,0
423.93,0,1,0
423.97,0,1,0
424.0,0,1,0
424.03,0,1,0
424.07,0,1,0
424.1,0,1,0
424.13,0,1,0
424.17,0,1,0
424.2,0,1,0
424.23,0,1,0
424.27,0,1,0
424.3,0,1,0
424.33,0,1,0
424.37,0,1,0
424.4,0,1,0
424.43,0,1,0
424.47,0,1,0
424.5,0,1,0
424.53,0,1,0
424.57,0,1,0
424.6,0,1,0
424.63,0,1,0
424.67,0,1,0
424.7,0,1,0
424.73,0,1,0
424.77,0,1,0
424.8,0,1,0
424.83,0,1,0
424.87,0,1,0
424.9,0,1,0
424.93,0,1,0
424.97,0,1,0
425.0,0,1,0
425.03,0,1,0
425.07,0,1,0
425.1,0,1,0
425.13,0,1,0
425.17,0,1,0
425.2,0,1,0
425.23,0,1,0
425.27,0,1,0
425.3,0,1,0
425.33,0,1,0
425.37,0,1,0
425.4,0,1,0
425.43,0,1,0
425.47,0,1,0
425.5,0,1,0
425.53,0,1,0
425.57,0,1,0
425.6,0,1,0
425.63,0,1,0
425.67,0,1,0
425.7,0,1,0
425.73,0,1,0
425.77,0,1,0
425.8,0,1,0
425.83,0,1,0
425.87,0,1,0
425.9,0,1,0
425.93,0,1,0
425.97,0,1,0
426.0,0,1,0
426.03,0,1,0
426.07,0,1,0
426.1,0,1,0
426.13,0,1,0
426.17,0,1,0
426.2,0,1,0
426.23,0,1,0
426.27,0,1,0
426.3,0,1,0
426.33,0,1,0
426.37,0,1,0
426.4,0,1,0
426.43,0,1,0
426.47,0,1,0
426.5,0,1,0
426.53,0,1,0
426.57,0,1,0
426.6,0,1,0
426.63,0,1,0
426.67,0,1,0
426.7,0,1,0
426.73,0,1,0
426.77,0,1,0
426.8,0,1,0
426.83,0,1,0
426.87,0,1,0
426.9,0,1,0
426.93,0,1,0
426.97,0,1,0
427.0,0,1,0
427.03,0,1,0
427.07,0,1,0
427.1,0,1,0
427.13,0,1,0
427.17,0,1,0
427.2,0,1,0
427.23,0,1,0
427.27,0,1,0
427.3,0,1,0
427.33,0,1,0
427.37,0,1,0
427.4,0,1,0
427.43,0,1,0
427.47,0,1,0
427.5,0,1,0
427.53,0,1,0
427.57,0,1,0
427.6,0,1,0
427.63,0,1,0
427.67,0,1,0
427.7,0,1,0
427.73,0,1,0
427.77,0,1,0
427.8,0,1,0
427.83,0,1,0
427.87,0,1,0
427.9,0,1,0
427.93,0,1,0
427.97,0,1,0
428.0,0,1,0
428.03,0,1,0
428.07,0,1,0
428.1,0,1,0
428.13,0,1,0
428.17,0,1,0
428.2,0,1,0
428.23,0,1,0
428.27,0,1,0
428.3,0,1,0
428.33,0,1,0
428.37,0,1,0
428.4,0,1,0
428.43,0,1,0
428.47,0,1,0
428.5,0,1,0
428.53,0,1,0
428.57,0,1,0
428.6,0,1,0
428.63,0,1,0
428.67,0,1,0
428.7,0,1,0
428.73,0,1,0
428.77,0,1,0
428.8,0,1,0
428.83,0,1,0
428.87,0,1,0
428.9,0,1,0
428.93,0,1,0
428.97,0,1,0
429.0,0,1,0
429.03,0,1,0
429.07,0,1,0
429.1,0,1,0
429.13,0,1,0
429.17,0,1,0
429.2,0,1,0
429.23,0,1,0
429.27,0,1,0
429.3,0,1,0
429.33,0,1,0
429.37,0,1,0
429.4,0,1,0
429.43,0,1,0
429.47,0,1,0
429.5,0,1,0
429.53,0,1,0
429.57,0,1,0
429.6,0,1,0
429.63,0,1,0
429.67,0,1,0
429.7,0,1,0
429.73,0,1,0
429.77,0,1,0
429.8,0,1,0
429.83,0,1,0
429.87,0,1,0
429.9,0,1,0
429.93,0,1,0
429.97,0,1,0
430.0,0,1,0
430.03,0,1,0
430.07,0,1,0
430.1,0,1,0
430.13,0,1,0
430.17,0,1,0
430.2,0,1,0
430.23,0,1,0
430.27,0,1,0
430.3,0,1,0
430.33,0,1,0
430.37,0,1,0
430.4,0,1,0
430.43,0,1,0
430.47,0,1,0
430.5,0,1,0
430.53,0,1,0
430.57,0,1,0
430.6,0,1,0
430.63,0,1,0
430.67,0,1,0
430.7,0,1,0
430.73,0,1,0
430.77,0,1,0
430.8,0,1,0
430.83,0,1,0
430.87,0,1,0
430.9,0,1,0
430.93,0,1,0
430.97,0,1,0
431.0,0,1,0
431.03,0,1,0
431.07,0,1,0
431.1,0,1,0
431.13,0,1,0
431.17,0,1,0
431.2,0,1,0
431.23,0,1,0
431.27,0,1,0
431.3,0,1,0
431.33,0,1,0
431.37,0,1,0
431.4,0,1,0
431.43,0,1,0
431.47,0,1,0
431.5,0,1,0
431.53,0,1,0
431.57,0,1,0
431.6,0,1,0
431.63,0,1,0
431.67,0,1,0
431.7,0,1,0
431.73,0,1,0
431.77,0,1,0
431.8,0,1,0
431.83,0,1,0
431.87,0,1,0
431.9,0,1,0
431.93,0,1,0
431.97,0,1,0
432.0,0,1,0
432.03,0,1,0
432.07,0,1,0
432.1,0,1,0
432.13,0,1,0
432.17,0,1,0
432.2,0,1,0
432.23,0,1,0
432.27,0,1,0
432.3,0,1,0
432.33,0,1,0
432.37,0,1,0
432.4,0,1,0
432.43,0,1,0
432.47,0,1,0
432.5,0,1,0
432.53,0,1,0
432.57,0,1,0
432.6,0,1,0
432.63,0,1,0
432.67,0,1,0
432.7,0,1,0
432.73,0,1,0
432.77,0,1,0
432.8,0,1,0
432.83,0,1,0
432.87,0,1,0
432.9,0,1,0
432.93,0,1,0
432.97,0,1,0
433.0,0,1,0
433.03,0,1,0
433.07,0,1,0
433.1,0,1,0
433.13,0,1,0
433.17,0,1,0
433.2,0,1,0
433.23,0,1,0
433.27,0,1,0
433.3,0,1,0
433.33,0,1,0
433.37,0,1,0
433.4,0,1,0
433.43,0,1,0
433.47,0,1,0
433.5,0,1,0
433.53,0,1,0
433.57,0,1,0
433.6,0,1,0
433.63,0,1,0
433.67,0,1,0
433.7,0,1,0
433.73,0,1,0
433.77,0,1,0
433.8,0,1,0
433.83,0,1,0
433.87,0,1,0
433.9,0,1,0
433.93,0,1,0
433.97,0,1,0
434.0,0,1,0
434.03,0,1,0
434.07,0,1,0
434.1,0,1,0
434.13,0,1,0
434.17,0,1,0
434.2,0,1,0
434.23,0,1,0
434.27,0,1,0
434.3,0,1,0
434.33,0,1,0
434.37,0,1,0
434.4,0,1,0
434.43,0,1,0
434.47,0,1,0
434.5,0,1,0
434.53,0,1,0
434.57,0,1,0
434.6,0,1,0
434.63,0,1,0
434.67,0,1,0
434.7,0,1,0
434.73,0,1,0
434.77,0,1,0
434.8,0,1,0
434.83,0,1,0
434.87,0,1,0
434.9,0,1,0
434.93,0,1,0
434.97,0,1,0
435.0,0,1,0
435.03,0,1,0
435.07,0,1,0
435.1,0,1,0
435.13,0,1,0
435.17,0,1,0
435.2,0,1,0
435.23,0,1,0
435.27,0,1,0
435.3,0,1,0
435.33,0,1,0
435.37,0,1,0
435.4,0,1,0
435.43,0,1,0
435.47,0,1,0
435.5,0,1,0
435.53,0,1,0
435.57,0,1,0
435.6,0,1,0
435.63,0,1,0
435.67,0,1,0
435.7,0,1,0
435.73,0,1,0
435.77,0,1,0
435.8,0,1,0
435.83,0,1,0
435.87,0,1,0
435.9,0,1,0
435.93,0,1,0
435.97,0,1,0
436.0,0,1,0
436.03,0,1,0
436.07,0,1,0
436.1,0,1,0
436.13,0,1,0
436.17,0,1,0
436.2,0,1,0
436.23,0,1,0
436.27,0,1,0
436.3,0,1,0
436.33,0,1,0
436.37,0,1,0
436.4,0,1,0
436.43,0,1,0
436.47,0,1,0
436.5,0,1,0
436.53,0,1,0
436.57,0,1,0
436.6,0,1,0
436.63,0,1,0
436.67,0,1,0
436.7,0,1,0
436.73,0,1,0
436.77,0,1,0
436.8,0,1,0
436.83,0,1,0
436.87,0,1,0
436.9,0,1,0
436.93,0,1,0
436.97,0,1,0
437.0,0,1,0
437.03,0,1,0
437.07,0,1,0
437.1,0,1,0
437.13,0,1,0
437.17,0,1,0
437.2,0,1,0
437.23,0,1,0
437.27,0,1,0
437.3,0,1,0
437.33,0,1,0
437.37,0,1,0
437.4,0,1,0
437.43,0,1,0
437.47,0,1,0
437.5,0,1,0
437.53,0,1,0
437.57,0,1,0
437.6,0,1,0
437.63,0,1,0
437.67,0,1,0
437.7,0,1,0
437.73,0,1,0
437.77,0,1,0
437.8,0,1,0
437.83,0,1,0
437.87,0,1,0
437.9,0,1,0
437.93,0,1,0
437.97,0,1,0
438.0,0,1,0
438.03,0,1,0
438.07,0,1,0
438.1,0,1,0
438.13,0,1,0
438.17,0,1,0
438.2,0,1,0
438.23,0,1,0
438.27,0,1,0
438.3,0,1,0
438.33,0,1,0
438.37,0,1,0
438.4,0,1,0
438.43,0,1,0
438.47,0,1,0
438.5,0,1,0
438.53,0,1,0
438.57,0,1,0
438.6,0,1,0
438.63,0,1,0
438.67,0,1,0
438.7,0,1,0
438.73,0,1,0
438.77,0,1,0
438.8,0,1,0
438.83,0,1,0
438.87,0,1,0
438.9,0,1,0
438.93,0,1,0
438.97,0,1,0
439.0,0,1,0
439.03,0,1,0
439.07,0,1,0
439.1,0,1,0
439.13,0,1,0
439.17,0,1,0
439.2,0,0,1
439.23,0,0,1
439.27,0,0,1
439.3,0,0,1
439.33,0,0,1
439.37,0,0,1
439.4,0,0,1
439.43,0,0,1
439.47,0,0,1
439.5,0,0,1
439.53,0,0,1
439.57,0,0,1
439.6,0,0,1
439.63,0,0,1
439.67,0,0,1
439.7,0,0,1
439.73,0,0,1
439.77,0,0,1
439.8,0,0,1
439.83,0,0,1
439.87,0,0,1
439.9,0,0,1
439.93,0,0,1
439.97,0,0,1
440.0,0,0,1
440.03,0,0,1
440.07,0,0,1
440.1,0,0,1
440.13,0,0,1
440.17,0,0,1
440.2,0,0,1
440.23,0,0,1
440.27,0,0,1
440.3,0,0,1
440.33,0,0,1
440.37,0,0,1
440.4,0,0,1
440.43,0,0,1
440.47,0,0,1
440.5,0,0,1
440.53,0,0,1
440.57,0,0,1
440.6,0,0,1
440.63,0,0,1
440.67,0,0,1
440.7,0,0,1
440.73,0,0,1
440.77,0,0,1
440.8,0,0,1
440.83,0,0,1
440.87,0,0,1
440.9,0,0,1
440.93,0,0,1
440.97,0,0,1
441.0,0,0,1
441.03,0,0,1
441.07,0,0,1
441.1,0,0,1
441.13,0,0,1
441.17,0,0,1
441.2,0,0,1
441.23,0,0,1
441.27,0,0,1
441.3,0,0,1
441.33,0,0,1
441.37,0,0,1
441.4,0,1,0
441.43,0,1,0
441.47,0,1,0
441.5,0,1,0
